stu,skill,crtRatio
26,121,0.7857142857142857
844,9,1.0
3015,47,0.8
143,11,1.0
55,93,0.5714285714285714
492,61,1.0
889,63,0.8181818181818182
833,100,1.0
3103,105,0.75
3328,42,1.0
815,8,1.0
220,97,0.043478260869565216
431,95,0.6470588235294118
3236,32,1.0
2760,11,0.2857142857142857
241,37,1.0
258,26,0.75
62,44,0.8
824,2,1.0
262,9,1.0
3295,64,0.9090909090909091
3195,11,0.0
475,61,1.0
445,114,0.7142857142857143
1491,87,0.0
3325,65,1.0
417,97,0.2
3324,2,1.0
1382,47,0.0
3265,105,0.7692307692307693
2486,111,0.5
921,100,1.0
1134,111,0.0
3319,108,1.0
1394,113,0.3333333333333333
143,71,1.0
110,86,0.0
160,31,0.7894736842105263
1835,23,1.0
2357,122,0.7142857142857143
1268,26,1.0
3279,81,0.7142857142857143
2275,34,0.0
163,101,0.8571428571428571
564,2,0.75
334,97,0.5238095238095238
434,40,0.6
1731,40,0.8
3324,62,1.0
2724,68,1.0
1595,31,0.75
2356,31,0.75
835,7,1.0
349,105,1.0
284,2,0.8181818181818182
3298,27,0.0
340,87,1.0
3314,64,0.7857142857142857
2368,32,0.75
3319,40,1.0
179,119,0.8421052631578947
244,7,1.0
3307,62,1.0
849,9,0.8181818181818182
1482,72,1.0
1234,26,1.0
2140,74,0.6
786,85,0.0
3186,50,1.0
282,6,0.6
1357,77,0.5
94,121,1.0
450,11,1.0
3302,40,1.0
1490,4,1.0
227,7,1.0
1558,23,0.625
3290,62,1.0
3274,107,0.75
1480,90,0.6273291925465838
3295,120,1.0
333,69,1.0
68,86,0.625
2015,93,1.0
142,91,0.8571428571428571
1481,40,1.0
3281,57,0.75
1134,26,0.8333333333333334
299,22,0.5
1015,47,1.0
2334,34,0.4444444444444444
1486,97,0.8
2934,74,1.0
97,31,1.0
437,7,1.0
2354,117,1.0
2698,122,0.5
563,53,1.0
2014,61,1.0
991,86,0.7777777777777778
759,88,0.5
1330,122,1.0
92,32,1.0
1562,79,0.5
2014,91,1.0
789,95,1.0
205,85,0.3333333333333333
3281,30,1.0
72,8,0.0
2593,95,1.0
1084,61,0.75
2484,55,1.0
2350,66,0.0
2380,95,0.5714285714285714
3273,11,0.5555555555555556
772,95,1.0
375,23,0.6666666666666666
3268,100,1.0
3292,118,0.3269230769230769
1450,95,0.8571428571428571
1252,47,0.7692307692307693
3025,112,1.0
227,81,0.5882352941176471
2467,55,1.0
3286,117,0.8
759,61,1.0
612,112,0.75
486,86,0.6
1625,50,0.76
3264,60,1.0
253,77,0.7560975609756098
928,85,0.0
3130,112,1.0
269,65,1.0
286,95,1.0
2778,30,1.0
854,79,0.8
365,74,0.6
3008,112,1.0
160,25,1.0
748,47,1.0
180,62,1.0
1066,29,0.0
1325,26,1.0
1486,90,0.8653846153846154
3263,119,0.8571428571428571
2207,26,0.5
260,101,1.0
143,8,0.875
166,79,0.7619047619047619
589,69,0.6666666666666666
1515,62,1.0
164,21,1.0
151,61,1.0
168,91,1.0
208,47,0.5869565217391305
447,34,0.8181818181818182
447,85,0.6666666666666666
2903,43,1.0
856,55,1.0
1830,66,0.5
394,120,0.5555555555555556
1480,74,0.5333333333333333
2109,100,1.0
2315,34,0.0
1997,69,0.8333333333333334
877,26,0.8
447,44,0.5217391304347826
147,21,1.0
142,106,0.7241379310344828
964,9,1.0
2342,32,0.8
349,47,0.8518518518518519
265,43,0.7777777777777778
389,43,0.16666666666666666
268,63,1.0
2005,118,1.0
840,105,0.7777777777777778
2413,60,0.375
940,18,0.75
462,61,0.76
472,11,0.7142857142857143
2085,23,1.0
256,91,1.0
2300,84,0.0
2643,55,1.0
1560,38,0.4166666666666667
3327,24,1.0
55,63,0.5714285714285714
151,121,1.0
150,58,1.0
1474,74,0.6666666666666666
1068,9,0.6363636363636364
2392,34,0.6
478,9,1.0
936,112,0.75
3261,79,0.7692307692307693
3302,105,0.8125
3322,2,1.0
1069,39,1.0
149,118,0.6923076923076923
260,63,1.0
2433,41,1.0
3286,6,0.6666666666666666
133,17,0.75
2015,78,0.8888888888888888
2307,105,1.0
437,119,0.6666666666666666
68,7,0.6666666666666666
1485,47,0.75
1599,11,0.5
466,26,0.125
2848,30,0.6
16,116,1.0
579,56,0.0
1490,105,0.25
3323,107,0.5
2092,32,1.0
263,100,1.0
1843,86,0.7857142857142857
2286,122,0.0
278,97,0.8571428571428571
139,91,0.8333333333333334
841,61,0.6428571428571429
3305,15,0.75
3305,56,1.0
148,86,0.6923076923076923
137,30,1.0
449,47,0.7241379310344828
255,64,1.0
420,119,0.6666666666666666
1626,40,1.0
82,121,0.6052631578947368
3322,62,1.0
3302,37,0.75
2075,32,1.0
2399,41,1.0
583,69,1.0
262,85,0.3333333333333333
1282,23,1.0
1492,68,1.0
2063,60,1.0
2727,4,0.25
1484,32,1.0
2055,24,1.0
1513,111,0.3333333333333333
449,56,0.75
3289,81,0.631578947368421
2047,106,0.5
2504,41,1.0
816,31,1.0
545,56,0.0
1888,34,0.9166666666666666
3289,107,0.625
282,107,0.6666666666666666
141,56,1.0
3301,74,0.7857142857142857
2367,79,0.7142857142857143
35,115,0.8571428571428571
149,79,0.8571428571428571
142,1,0.5555555555555556
2754,50,0.3333333333333333
2046,60,1.0
2016,113,0.7142857142857143
3309,58,1.0
553,122,0.75
2487,41,1.0
816,61,1.0
3320,101,0.8
107,26,1.0
449,115,0.7777777777777778
1488,74,0.8333333333333334
3289,50,1.0
209,105,0.75
2806,30,0.6
251,100,0.8333333333333334
974,106,0.7142857142857143
134,84,0.9230769230769231
3309,88,1.0
2570,106,0.7142857142857143
1128,86,0.5
3299,31,0.8
1677,32,1.0
2576,62,0.0
2184,105,0.3333333333333333
2587,106,0.0
3323,47,0.7692307692307693
435,7,1.0
3304,77,0.8571428571428571
2581,120,0.0
3275,58,1.0
1022,95,1.0
3272,63,0.75
3304,3,0.3333333333333333
447,8,1.0
3013,50,0.6666666666666666
297,105,0.0
142,121,0.7
2599,21,1.0
3269,60,0.5454545454545454
3288,48,1.0
1560,120,1.0
443,102,1.0
927,63,0.7272727272727273
2482,79,1.0
2110,100,0.0
1300,61,0.0
3109,61,0.9444444444444444
334,62,1.0
1308,69,0.4444444444444444
3327,8,0.6666666666666666
2932,69,0.8333333333333334
53,31,0.5
235,95,0.8571428571428571
2520,122,0.7
3268,40,1.0
32,8,0.6666666666666666
3288,100,0.5714285714285714
283,85,0.3076923076923077
3169,9,0.2857142857142857
928,7,0.46153846153846156
2465,79,1.0
3309,91,0.7
449,26,0.7692307692307693
787,61,0.8333333333333334
331,84,0.8
2927,31,1.0
2360,34,1.0
283,15,0.0
3326,110,0.6666666666666666
596,57,0.6666666666666666
2034,120,0.8333333333333334
1221,0,0.3333333333333333
893,112,0.8
247,7,0.8888888888888888
2008,97,0.5555555555555556
300,62,1.0
155,106,0.8823529411764706
2012,35,0.75
1303,0,0.0
423,43,0.5714285714285714
1631,79,0.0
2004,40,1.0
1452,84,0.7272727272727273
157,19,0.6
284,84,0.6176470588235294
141,105,0.85
1409,63,0.0
1651,30,1.0
180,100,0.5454545454545454
3300,113,0.6
183,56,0.8333333333333334
563,69,0.14285714285714285
2012,106,1.0
267,107,0.625
425,100,1.0
2420,48,0.5
298,86,0.26666666666666666
1999,18,1.0
193,56,0.0743801652892562
2101,97,0.5
2015,114,0.6428571428571429
2427,39,1.0
2006,120,0.8
3241,32,0.875
1635,105,0.0
348,56,0.47368421052631576
280,97,0.5
2334,100,1.0
3318,64,0.9090909090909091
1496,75,0.6875
165,35,0.5384615384615384
443,69,0.9047619047619048
979,93,1.0
1177,31,1.0
3297,86,0.5137614678899083
28,91,0.75
39,42,1.0
205,120,0.2
1213,0,0.8571428571428571
3329,3,0.75
37,85,0.5
27,29,0.5
2788,17,1.0
390,8,0.8
728,69,1.0
257,111,0.75
1999,78,1.0
2067,97,0.5
141,86,0.8461538461538461
752,48,1.0
3103,61,1.0
2066,79,0.6
3301,3,0.6
169,84,1.0
2164,32,0.5
1723,105,0.75
594,56,0.5
3293,24,0.6666666666666666
2998,91,1.0
624,86,0.8
862,63,0.8333333333333334
824,51,1.0
1168,97,1.0
2528,122,0.75
3322,117,0.5555555555555556
152,84,1.0
485,86,1.0
832,117,1.0
144,48,1.0
2940,43,0.6666666666666666
10,100,1.0
252,26,1.0
2322,114,0.3
823,18,1.0
1010,2,0.4444444444444444
243,32,0.8
1654,100,0.3333333333333333
228,35,0.25
108,85,0.0
248,3,0.3333333333333333
1063,100,0.3333333333333333
3265,64,0.42857142857142855
1137,29,0.2857142857142857
142,57,0.8
463,47,0.875
2948,8,0.0
98,1,0.4444444444444444
787,56,0.15625
690,122,0.75
3308,9,1.0
3300,91,0.75
3303,98,0.75
165,91,0.7
110,31,0.5
3325,40,1.0
1593,1,0.25
3275,25,0.75
2067,100,1.0
2309,26,1.0
108,115,0.875
1596,50,1.0
462,2,1.0
2607,41,1.0
141,25,0.8
697,8,1.0
2115,9,0.36363636363636365
3324,7,1.0
88,38,0.7142857142857143
2044,114,1.0
3308,56,0.5555555555555556
2939,74,0.0
3280,113,0.75
241,88,0.8333333333333334
446,121,0.6
1066,64,0.3783783783783784
268,47,0.8571428571428571
247,120,0.8666666666666667
228,25,0.5555555555555556
229,100,1.0
122,110,1.0
307,19,0.3076923076923077
3309,119,0.6363636363636364
3271,15,0.0
3303,71,1.0
1491,35,1.0
228,38,1.0
2272,31,0.0
437,113,0.875
761,122,0.5
3312,65,1.0
157,122,0.9285714285714286
3309,57,0.8
933,61,0.5882352941176471
677,30,1.0
2482,105,0.7777777777777778
2830,64,0.75
3128,122,0.6
1064,107,0.6153846153846154
3303,101,1.0
1484,69,0.47058823529411764
110,34,1.0
556,18,1.0
648,29,1.0
590,79,0.6666666666666666
409,69,0.0
287,30,0.9285714285714286
744,122,0.5
326,79,0.38461538461538464
3295,65,1.0
1914,34,1.0
230,77,0.8947368421052632
405,9,0.8235294117647058
41,32,0.8571428571428571
559,26,1.0
3299,7,1.0
425,37,0.0
2016,69,0.9
979,0,0.0
2019,34,1.0
550,62,1.0
1478,7,1.0
2346,9,0.0
3311,26,0.8571428571428571
258,64,0.6666666666666666
1897,34,1.0
1671,34,0.0
2005,30,0.7142857142857143
266,101,0.8888888888888888
93,86,0.5714285714285714
547,43,0.0
51,85,0.0
2795,2,0.0
3269,101,1.0
287,25,0.75
241,86,0.5137614678899083
3261,65,1.0
1655,97,0.0
1654,34,0.0
1780,105,0.75
278,105,0.6
530,43,0.0
1063,34,0.0
245,60,0.6666666666666666
1951,34,0.7647058823529411
56,43,0.5555555555555556
29,34,0.7058823529411765
32,100,0.9642857142857143
1638,97,0.0
3329,88,0.6666666666666666
298,116,1.0
3270,95,1.0
3269,43,0.8333333333333334
1063,64,0.5
2357,84,0.2857142857142857
2064,43,0.6
824,18,0.75
1323,47,0.5714285714285714
1416,110,0.0
1622,85,0.5
84,31,1.0
153,113,0.75
1092,9,1.0
3319,86,0.8709677419354839
153,69,0.9
2920,30,0.3333333333333333
488,47,0.8235294117647058
2326,47,0.4
253,55,0.0
156,121,0.5
2010,18,0.8333333333333334
2113,9,0.2857142857142857
284,77,0.7857142857142857
1306,8,0.5
496,97,0.5
2055,106,0.6666666666666666
835,91,0.875
2006,66,1.0
2322,47,0.20833333333333334
2617,105,0.6666666666666666
30,51,0.625
30,92,1.0
1998,30,1.0
2332,34,0.07692307692307693
656,115,0.8
151,6,1.0
1415,78,0.0
733,42,1.0
706,43,0.0
1498,34,0.6
479,97,0.0
1628,2,0.5
156,64,1.0
365,5,0.5
159,71,1.0
30,122,1.0
268,112,1.0
3260,17,0.5714285714285714
1608,122,0.75
2923,43,0.8571428571428571
70,69,0.8928571428571429
2212,100,1.0
480,61,0.8125
135,81,0.8125
3277,84,0.36363636363636365
268,24,0.8333333333333334
2005,63,1.0
224,113,0.0
235,23,0.75
30,24,1.0
26,70,0.7777777777777778
50,61,1.0
471,97,0.0
3290,92,0.6
434,26,0.9166666666666666
3262,74,0.8
2572,106,0.8333333333333334
2908,118,0.7
138,31,1.0
3207,32,0.5
1637,97,1.0
2434,48,1.0
33,61,1.0
3273,92,0.6
579,105,0.0
147,26,1.0
227,23,0.75
3317,119,0.696969696969697
247,101,1.0
636,35,0.3888888888888889
1506,120,0.5555555555555556
138,61,1.0
3213,95,1.0
29,21,1.0
2283,100,1.0
140,111,0.8
612,120,1.0
23,97,0.6363636363636364
562,105,0.0
3319,23,1.0
490,2,0.8333333333333334
3305,61,0.9333333333333333
381,9,0.782608695652174
149,105,0.8
3294,50,0.75
2066,69,0.6363636363636364
2178,2,1.0
300,114,0.6666666666666666
826,2,1.0
477,86,1.0
551,91,0.0
709,84,1.0
3302,23,1.0
3319,53,1.0
1473,50,0.75
2229,122,0.6666666666666666
58,31,0.9230769230769231
249,11,0.6363636363636364
2945,30,0.875
3277,50,0.75
1230,62,0.0
2259,11,0.0
238,50,0.5555555555555556
61,86,0.7714285714285715
923,100,1.0
692,84,1.0
3285,23,1.0
3302,53,1.0
1225,34,0.5
141,1,1.0
344,113,0.5555555555555556
452,50,1.0
252,91,0.8
875,61,0.7142857142857143
3262,25,0.7142857142857143
3280,88,0.10526315789473684
883,91,0.8823529411764706
2145,77,0.0
440,78,1.0
797,43,0.5
3310,119,1.0
1565,120,0.5
233,41,1.0
2047,122,1.0
675,84,1.0
462,31,0.8
2702,47,0.5
74,30,0.6
340,32,1.0
1,100,0.8666666666666667
2351,81,0.0
55,8,0.6666666666666666
254,118,0.5384615384615384
833,70,0.7333333333333333
3277,110,0.5
2726,68,1.0
914,32,1.0
894,7,0.5
198,97,0.4
3304,35,0.5185185185185185
2758,95,0.8571428571428571
2608,105,0.3333333333333333
2051,93,1.0
2063,8,0.3333333333333333
330,5,1.0
658,84,1.0
2475,3,0.5
2610,108,1.0
3283,95,0.8666666666666667
1059,9,0.36363636363636365
2063,112,0.8571428571428571
2188,117,0.07692307692307693
2232,15,0.0
2034,93,1.0
244,117,0.8888888888888888
1689,113,1.0
3280,61,1.0
354,85,0.1111111111111111
3264,106,0.875
1166,105,0.6666666666666666
59,9,0.6666666666666666
35,63,0.7333333333333333
91,117,1.0
743,35,0.0
2350,79,0.0
2064,114,0.9166666666666666
2017,93,1.0
3276,21,1.0
151,17,0.6
132,77,0.8181818181818182
1526,62,0.6
852,105,0.0
3263,61,1.0
2147,25,1.0
332,115,0.8
1086,26,0.9090909090909091
969,77,0.0
3298,108,0.8
3013,112,0.75
439,7,1.0
3295,117,0.8571428571428571
2348,106,1.0
3259,21,1.0
406,23,0.0
2016,61,1.0
3303,95,0.782608695652174
3268,15,1.0
753,64,1.0
1530,31,1.0
474,26,0.9166666666666666
2210,23,0.0
180,40,0.75
3291,77,0.8571428571428571
3003,105,0.6
13,91,0.6666666666666666
3262,58,1.0
3275,57,0.42105263157894735
933,63,0.7142857142857143
41,108,0.6
799,47,0.42857142857142855
3312,86,0.8928571428571429
139,61,0.9375
3266,71,0.3333333333333333
741,122,1.0
1064,27,0.0
2013,113,1.0
285,81,0.8
2911,122,1.0
1458,81,0.8571428571428571
2000,79,1.0
2652,81,0.4
158,53,1.0
283,61,1.0
166,86,0.8095238095238095
2104,91,1.0
450,91,0.8181818181818182
1069,115,0.375
145,19,1.0
2298,53,0.75
3287,84,0.7333333333333333
3327,2,0.75
284,25,1.0
171,43,1.0
737,112,1.0
385,30,1.0
2605,105,0.6
146,111,1.0
1301,84,0.2857142857142857
3289,74,0.6
3322,15,1.0
2412,47,0.5
166,21,1.0
3321,87,1.0
267,25,1.0
1152,57,0.0
2763,30,1.0
2290,47,0.0
1650,120,0.26666666666666666
27,105,0.9333333333333333
2423,108,1.0
816,77,0.0
917,81,0.0
1136,35,0.6
1517,117,1.0
4,116,0.0
2395,47,0.4375
2431,39,1.0
860,105,0.8
3317,6,0.75
943,105,0.0
149,21,1.0
1250,84,0.0
3321,117,1.0
19,9,1.0
3313,97,0.8333333333333334
852,69,0.8
1379,34,0.75
158,15,1.0
39,63,0.8333333333333334
450,32,0.7142857142857143
233,8,0.5
805,63,0.0
434,50,0.42857142857142855
443,117,0.6538461538461539
791,85,0.6
824,26,1.0
2395,77,0.0
3313,98,0.5555555555555556
132,21,1.0
1471,74,0.0
37,2,0.8
3309,0,0.0
589,120,0.3333333333333333
266,23,1.0
2621,122,0.8333333333333334
913,71,0.5
565,100,1.0
840,26,0.8666666666666667
2981,9,0.3333333333333333
99,95,0.7777777777777778
74,31,0.9090909090909091
249,23,1.0
447,95,1.0
912,26,1.0
2611,39,0.0
848,61,0.47058823529411764
2377,32,1.0
463,63,1.0
1841,86,0.8
581,56,0.5
1584,23,1.0
1467,64,0.0
3300,107,1.0
287,84,0.7058823529411765
2073,78,0.8571428571428571
423,105,0.8125
1135,19,0.5
3198,16,1.0
303,86,0.7142857142857143
233,11,1.0
49,106,0.7692307692307693
1136,111,0.0
1342,86,0.625
1142,81,0.3333333333333333
1827,95,1.0
82,96,0.0
2295,47,0.07692307692307693
445,63,0.6363636363636364
2,105,1.0
98,105,1.0
3263,58,0.75
238,26,0.6363636363636364
286,86,0.7142857142857143
2716,86,1.0
2865,43,0.8
2004,100,0.6
631,61,0.9090909090909091
1491,32,0.5714285714285714
434,80,0.0
758,89,0.0
158,37,0.6666666666666666
3275,117,0.5833333333333334
3302,1,0.3333333333333333
443,115,1.0
3327,84,0.5217391304347826
2146,111,1.0
3283,38,1.0
1085,112,0.9090909090909091
1109,85,0.0
2797,95,0.75
2954,43,0.3333333333333333
23,86,0.36363636363636365
909,9,0.8
2562,119,0.0
744,97,0.375
2206,26,0.7142857142857143
2243,34,0.5
3302,120,0.47058823529411764
243,30,0.6666666666666666
3266,38,1.0
3270,108,1.0
2020,71,1.0
847,18,0.04
2376,95,1.0
299,117,1.0
835,34,0.95
3023,9,0.5
2019,9,1.0
3026,86,0.2857142857142857
49,114,0.0
422,34,0.875
2864,43,0.8888888888888888
312,53,1.0
437,61,1.0
858,47,0.9
70,61,0.5454545454545454
740,86,0.7777777777777778
1222,34,1.0
1071,15,0.625
3283,98,1.0
495,30,0.7142857142857143
2016,31,1.0
1210,62,1.0
3289,77,0.8571428571428571
800,30,0.6666666666666666
3277,112,0.8
403,31,1.0
3131,34,1.0
3266,98,1.0
246,97,0.9166666666666666
1329,84,0.8
963,23,0.4
264,105,0.6486486486486487
234,95,0.6153846153846154
288,92,0.75
164,113,1.0
2908,30,1.0
510,34,0.75
3274,17,0.5555555555555556
2905,35,0.75
511,9,0.8
140,122,0.875
160,19,1.0
3329,120,0.5
2007,97,1.0
3298,86,0.6730769230769231
744,100,1.0
35,65,1.0
52,95,1.0
287,88,0.5555555555555556
1999,61,1.0
788,47,0.5217391304347826
29,97,0.7142857142857143
1533,27,0.0
484,47,0.9090909090909091
1066,27,0.16666666666666666
201,120,0.029411764705882353
1474,43,0.7692307692307693
3220,109,0.0
2997,105,0.75
3262,3,0.4
178,66,0.8
1350,86,0.4166666666666667
434,25,0.2
2111,11,1.0
2212,15,1.0
169,97,1.0
1987,34,0.9
156,9,1.0
241,58,0.75
258,88,0.75
287,2,0.8
484,100,0.5
1298,122,1.0
18,54,0.0
1184,69,0.6111111111111112
2068,69,0.7857142857142857
95,81,0.6666666666666666
2326,9,1.0
840,7,1.0
1247,122,0.6666666666666666
139,9,1.0
1513,31,0.5454545454545454
31,107,0.5714285714285714
140,84,0.8125
3304,86,0.7575757575757576
2393,100,0.0
258,74,0.9
612,5,1.0
2435,79,1.0
149,34,0.9
714,84,0.0
179,85,0.6666666666666666
928,112,1.0
1834,23,1.0
594,120,0.23076923076923078
5,91,1.0
106,54,0.0
155,6,1.0
195,113,0.14285714285714285
46,100,1.0
256,11,1.0
2851,43,0.9
2401,8,0.0
730,69,1.0
589,106,0.5
798,88,0.0
21,34,1.0
38,64,1.0
244,39,1.0
329,88,0.5
1499,0,1.0
3328,66,1.0
1268,77,0.0
40,114,0.8
3280,43,0.3076923076923077
2177,117,1.0
328,26,0.75
450,2,0.75
2427,79,0.8
55,70,0.9047619047619048
329,118,0.0
190,61,0.6666666666666666
253,79,0.7083333333333334
3311,66,1.0
3278,81,0.75
3295,111,0.75
474,23,1.0
2032,114,0.8125
3320,60,1.0
48,26,0.8181818181818182
876,9,0.5411764705882353
3308,88,1.0
236,85,0.5714285714285714
244,99,1.0
3307,26,1.0
173,61,0.9166666666666666
1482,30,1.0
3294,66,1.0
253,47,0.6842105263157895
3291,71,0.5
3260,107,0.7
3278,111,0.25
1691,105,0.75
272,31,0.8571428571428571
3268,61,0.7142857142857143
3314,120,0.8333333333333334
2413,117,1.0
282,101,0.6153846153846154
3306,84,0.7083333333333334
185,120,0.5
1227,29,0.0
307,96,0.0
445,62,0.5555555555555556
1796,105,0.75
3320,86,0.8085106382978723
440,23,1.0
445,91,0.8333333333333334
2011,74,0.0
3165,31,0.75
1902,34,0.0
660,8,0.0
563,115,1.0
433,62,0.5
978,31,0.0
541,40,0.0
1852,86,0.8181818181818182
328,105,0.4666666666666667
2153,88,0.0
3294,8,0.8333333333333334
249,60,0.47058823529411764
3290,56,1.0
253,25,0.6666666666666666
2361,77,0.2857142857142857
414,47,0.7142857142857143
3321,101,0.8571428571428571
247,38,1.0
440,53,1.0
3299,66,0.8333333333333334
420,28,0.0
225,61,0.5384615384615384
262,19,0.6666666666666666
105,13,0.5
978,61,0.875
2593,23,1.0
3284,100,1.0
423,53,1.0
1186,69,0.6888888888888889
3148,61,0.625
2059,60,0.2727272727272727
88,54,1.0
2483,55,1.0
164,110,0.75
480,2,0.8888888888888888
1434,31,0.16666666666666666
3264,92,1.0
63,81,0.0
2038,34,1.0
815,84,0.6666666666666666
3284,2,1.0
166,122,0.9411764705882353
1657,78,1.0
3296,95,0.8571428571428571
1017,34,0.3333333333333333
2466,55,1.0
447,86,0.8
3260,11,0.75
92,26,1.0
3264,122,1.0
71,42,0.7777777777777778
168,82,0.0
2929,70,1.0
3287,9,0.8
285,54,0.0
2584,106,0.5555555555555556
3277,58,1.0
2040,114,0.8
298,31,1.0
2004,34,1.0
3293,118,0.3157894736842105
3126,69,0.0
16,91,0.6
72,32,0.8947368421052632
180,26,1.0
1637,113,0.5
450,112,0.72
1276,9,0.4444444444444444
149,86,0.8387096774193549
507,2,0.5
3267,62,1.0
102,69,0.6666666666666666
3285,86,0.9473684210526315
163,26,1.0
285,70,0.9
2009,122,1.0
174,70,1.0
1069,30,0.375
1494,43,0.5
3243,112,1.0
38,31,0.5
2325,95,1.0
25,71,0.5
138,17,0.6
269,89,1.0
2107,9,0.35294117647058826
3326,117,0.5
155,3,0.75
838,31,1.0
855,61,1.0
3238,100,0.8333333333333334
163,56,1.0
2002,74,0.8
46,97,0.0
179,41,0.3333333333333333
3270,100,0.6666666666666666
1887,34,0.8333333333333334
1279,105,0.5
2207,91,1.0
234,51,0.42857142857142855
21,31,0.5
138,3,0.5
146,56,1.0
2068,74,0.75
3161,61,0.8888888888888888
2038,105,0.42857142857142855
1517,32,1.0
260,21,1.0
162,24,1.0
3003,9,1.0
636,105,0.5714285714285714
2886,91,1.0
784,50,0.6
360,56,0.375
2048,66,0.75
68,99,0.6666666666666666
346,113,0.45454545454545453
2295,50,0.0
1010,95,0.6666666666666666
268,2,0.65
3329,98,1.0
2046,70,0.9545454545454546
2428,111,1.0
2643,79,1.0
2986,9,1.0
877,61,0.6190476190476191
253,64,0.6363636363636364
896,61,0.9090909090909091
2286,86,0.0
1434,32,0.45
3265,20,0.8571428571428571
3259,97,0.9047619047619048
136,60,1.0
1500,62,1.0
242,81,0.5
2001,79,0.6666666666666666
32,78,1.0
2420,105,1.0
3199,16,0.5079365079365079
457,50,0.0
1270,9,1.0
1379,9,0.0
251,31,0.9
255,58,1.0
2261,50,0.5
2940,64,0.6
233,24,1.0
3183,50,1.0
134,56,0.8333333333333334
566,120,0.0
3289,71,0.5
1585,13,0.0
1265,115,1.0
1488,120,1.0
250,47,0.8571428571428571
267,77,0.8571428571428571
423,20,0.0
2059,112,1.0
3273,100,0.6666666666666666
160,71,0.6666666666666666
1593,66,1.0
439,121,0.75
2743,81,1.0
120,24,1.0
1819,78,1.0
233,70,0.8333333333333334
2923,64,0.6
246,77,0.9259259259259259
2055,18,1.0
254,26,1.0
561,5,1.0
483,9,0.8571428571428571
2064,105,0.5454545454545454
888,114,0.625
3302,101,0.8
245,62,1.0
443,0,1.0
3297,74,1.0
260,43,0.6666666666666666
2323,100,0.6
338,30,1.0
744,112,0.36363636363636365
95,1,0.75
3304,24,1.0
58,64,0.6666666666666666
753,84,0.7368421052631579
2605,86,0.5555555555555556
245,92,1.0
329,66,1.0
443,30,1.0
629,61,0.9090909090909091
3263,3,0.75
3146,85,0.0
2146,26,1.0
2369,31,1.0
434,66,1.0
2178,97,0.14285714285714285
83,59,0.0
228,92,1.0
443,60,1.0
1782,113,0.0
3291,19,1.0
420,86,0.696969696969697
3263,74,1.0
3288,11,0.8
2129,26,1.0
3287,53,1.0
3326,38,0.6666666666666666
758,64,0.75
2230,43,0.75
178,107,0.625
3274,19,1.0
136,106,0.9285714285714286
1462,117,1.0
2212,91,0.7142857142857143
595,57,0.6666666666666666
3129,115,0.0
2012,97,0.75
846,34,0.25
156,85,0.7142857142857143
283,107,0.625
1748,113,0.75
56,34,0.7391304347826086
3291,79,1.0
3005,2,0.7142857142857143
182,120,1.0
21,116,0.6666666666666666
181,58,1.0
2019,118,1.0
248,86,0.7575757575757576
1169,120,0.0
3275,95,0.4782608695652174
1207,29,1.0
250,85,0.6
55,85,0.16666666666666666
181,88,1.0
3291,81,0.9230769230769231
55,18,1.0
2002,118,1.0
1430,86,0.5714285714285714
49,32,1.0
2007,42,1.0
797,84,0.7333333333333333
2218,117,0.9
439,115,0.8
1525,41,0.0
153,3,0.75
153,44,1.0
1492,97,0.0
2355,30,1.0
278,11,0.0
137,89,0.5
1065,34,0.625
32,70,0.6981132075471698
171,105,0.4
1482,117,0.7647058823529411
2001,56,0.8
1828,23,0.6
3319,44,0.4642857142857143
447,107,0.36363636363636365
1617,122,1.0
161,110,1.0
1066,39,1.0
1071,107,0.8333333333333334
1067,114,0.5
35,40,1.0
153,74,1.0
1244,29,0.6666666666666666
2763,43,1.0
3325,42,1.0
1496,69,0.75
590,78,0.3125
593,85,0.0
1596,11,0.5
1828,9,0.75
140,40,1.0
2063,84,0.8461538461538461
3312,106,0.8260869565217391
144,110,1.0
2447,100,1.0
817,117,0.8461538461538461
35,86,0.8333333333333334
2151,32,0.6666666666666666
31,0,1.0
2,85,0.75
2856,30,0.75
3325,31,0.75
265,24,1.0
373,2,1.0
2207,9,0.3333333333333333
150,79,0.7857142857142857
39,66,1.0
2063,114,0.8461538461538461
2184,63,0.0
2940,84,0.8181818181818182
31,30,1.0
2839,30,0.75
1269,95,1.0
70,95,0.8888888888888888
1835,30,1.0
3270,119,0.6333333333333333
248,24,1.0
3292,117,0.5
257,30,0.7777777777777778
735,42,1.0
249,99,0.5
447,37,0.0
1549,64,0.7
1417,112,0.8571428571428571
160,101,0.8571428571428571
140,100,1.0
268,79,0.8571428571428571
763,118,0.5483870967741935
3297,84,0.5588235294117647
144,42,1.0
200,56,0.6666666666666666
3274,31,0.9090909090909091
