ques,skill
4023,47
6841,86
3646,97
7001,38
6483,112
5597,19
7135,38
9213,38
8635,61
6059,50
13857,31
14204,75
3607,105
13359,20
12385,43
12927,97
13364,98
3023,54
3546,95
3725,97
9294,111
3964,113
6952,38
9514,114
13977,69
4440,42
11360,20
15257,52
501,50
13223,95
13779,84
7526,44
2378,23
3424,105
7612,84
13035,44
13140,97
449,119
4315,47
11863,119
11439,20
15164,9
2036,30
8419,69
14250,83
2156,95
318,50
11256,84
7343,44
6328,66
11892,2
87,117
12315,105
11630,2
15527,34
4629,99
7984,77
515,69
12191,69
9238,108
12029,7
12251,120
895,61
12653,100
7422,44
10930,35
12628,43
9727,6
12371,121
258,120
12008,69
6020,71
9275,111
846,61
11718,7
9495,114
5777,84
14032,18
2186,95
2387,85
293,77
15372,52
7507,44
191,66
2359,23
4714,35
4296,47
6491,70
7611,101
5591,79
12630,8
14576,81
15407,9
663,61
6494,112
15145,9
4193,40
10580,43
7982,44
8546,86
7324,44
7288,121
10020,120
161,79
2530,26
10656,38
5804,79
10394,38
2574,32
614,61
4888,43
4511,56
11505,20
10094,42
11852,64
2389,23
13965,85
5503,87
7275,44
10011,7
9911,69
15522,117
12352,121
1287,9
14606,81
9487,7
15001,122
6457,85
6276,10
14139,49
11121,30
15175,9
4985,97
4596,56
4541,120
4723,97
7318,121
6996,70
7447,6
9990,69
4480,110
10867,113
11280,23
13083,47
383,20
6310,8
11401,20
15126,9
4279,56
4620,120
165,26
4749,5
4432,69
5156,100
9941,69
12267,106
12396,19
142,79
1317,9
3557,71
9522,122
14016,107
8245,107
10760,108
5526,47
8344,86
12812,74
4048,79
4571,120
8960,89
4323,18
13872,99
2215,112
9892,69
12481,19
6595,32
4306,51
4485,53
2506,32
5579,95
6157,35
14402,35
9591,77
8053,58
10274,70
14985,90
9971,69
11005,60
11729,91
1347,9
12560,19
1481,9
1085,9
3881,23
2766,107
350,85
8275,107
14851,46
3357,23
4859,119
6731,14
11576,34
4078,79
4601,120
4716,70
8990,89
14589,46
12479,30
14936,90
9922,69
6854,84
1298,9
8571,105
12511,19
439,19
2638,43
3598,85
4751,64
6375,86
9085,97
3966,23
6187,35
7863,55
13575,118
13735,107
6682,14
10498,121
3834,69
11759,91
8101,112
1115,9
3811,85
15561,34
7622,77
2952,95
2066,2
12567,35
3387,23
6460,86
6064,86
14168,110
9572,77
11248,60
4880,70
13502,20
9952,69
2409,112
10590,60
6361,43
72,117
1462,9
3064,43
3702,34
6393,32
7554,64
12384,35
12527,84
4037,24
13605,118
14464,108
15512,34
9651,77
6967,38
3940,91
308,101
5671,47
2226,112
14413,62
11565,117
12740,84
15591,34
9168,108
11955,43
7390,77
14866,44
12717,100
13556,118
3014,47
2436,70
11044,122
9676,26
11278,60
12059,100
14029,72
2439,112
4748,8
4211,32
10278,94
12196,105
14230,62
10537,25
3732,34
12892,74
12314,97
1772,26
7763,66
11340,120
15542,34
12212,49
12668,100
2649,70
13769,118
13681,5
13989,121
13741,19
4331,70
5365,61
12275,105
11812,115
14107,113
6853,30
934,95
8978,105
11724,2
13785,62
8757,106
2126,2
14258,16
1589,26
7420,77
13848,118
2728,70
9156,111
15493,34
3044,47
5578,61
4081,43
11763,115
7052,95
14452,3
15572,34
1802,26
7633,77
14102,119
7371,77
12698,100
544,61
7027,38
12536,38
3100,63
7448,31
4817,84
7926,70
5529,61
5092,23
4032,43
7205,44
5226,23
11754,2
13815,62
13917,73
9821,97
2116,78
1753,26
10999,69
12119,100
9361,112
7399,31
2110,34
7418,44
11793,115
5043,23
7156,44
6323,43
4525,97
1512,85
12054,119
1190,34
9456,120
2725,78
12431,106
1570,26
3468,122
3287,47
1052,100
1704,26
9137,111
12728,100
14197,19
15326,99
2540,32
8553,60
10771,97
7235,44
11423,23
289,77
994,95
4604,97
10407,86
7735,101
9689,35
1783,26
12619,49
24,8
9826,40
2539,9
4055,40
13752,19
1603,95
3215,63
2456,11
5073,23
7186,44
4555,97
367,118
5207,23
6883,6
10125,107
11143,90
14329,30
12276,60
5330,93
11376,69
2933,84
10421,105
11797,62
5247,95
14213,84
3965,2
8225,86
14171,87
1714,47
15103,67
4506,97
6304,6
12288,70
175,69
1799,91
7879,92
3724,61
11267,18
3421,23
3782,2
3245,63
5499,23
8438,86
5237,23
14122,87
4786,87
9048,15
13079,47
7716,101
1100,9
8770,7
3541,61
7553,43
13458,43
5915,86
6746,14
14951,90
10763,111
15207,16
10441,60
7051,61
2285,105
11533,29
339,32
2419,105
5989,8
5311,93
6211,84
5994,86
13652,30
12886,2
7000,15
4295,119
12394,65
14152,87
13775,100
14768,90
3904,5
11829,27
1392,9
4124,8
9399,70
11075,90
1130,9
519,84
3466,8
3948,11
8604,95
9779,62
1551,2
13669,118
13488,43
5945,86
3402,23
7139,66
12703,2
1977,110
15237,16
9029,15
9612,70
10209,60
6678,122
1048,61
2650,95
12146,84
3481,23
9823,24
7534,43
5896,86
4559,57
14798,90
269,30
1262,20
4154,8
4880,112
1960,62
3658,70
8474,106
6454,84
9126,32
12956,74
14379,106
2078,54
4781,106
13699,118
8927,88
12867,2
7490,121
7884,48
79,91
8687,106
11257,43
2974,47
2552,95
5926,86
6564,77
12629,66
1958,110
12983,69
10452,60
10975,101
815,95
1990,62
6861,71
7969,11
9653,84
10190,60
12986,74
9832,86
3880,11
7435,77
9570,86
12925,64
6139,86
5005,120
13904,119
7011,15
8172,47
4540,57
14096,60
2506,100
7258,121
14779,90
632,95
9806,70
3438,43
13543,113
9107,32
14360,106
1421,26
9387,86
5347,5
10667,69
7150,66
9244,37
6962,15
7471,121
2356,11
845,95
979,95
8508,117
5,118
1254,34
206,108
8668,106
13351,64
15049,35
13934,119
2955,47
1372,26
1733,5
8483,60
9195,37
3832,91
12134,100
6999,18
5970,105
15070,94
1971,62
4010,97
5058,23
1071,34
534,95
1451,26
5826,97
14840,46
15000,35
4986,120
4067,79
8255,58
8797,112
1629,69
613,95
11303,64
747,95
3961,97
4658,25
1402,26
7885,3
10039,25
7568,30
9266,38
8848,50
6057,114
2117,8
2554,9
4734,20
8063,9
9431,105
11263,113
3498,43
826,95
5088,23
12476,106
564,95
8489,117
1235,34
8200,14
10877,77
14870,46
13915,119
4097,79
9217,38
3331,51
5511,62
5571,113
14107,60
12555,106
2852,53
180,105
8119,25
3595,97
10997,78
13889,66
3968,113
15418,36
5344,70
9296,38
11772,111
1987,19
13241,30
13783,84
3428,105
5118,23
4897,24
4319,47
7137,86
4639,25
10948,78
351,108
9451,97
11867,119
14322,69
6498,99
8785,7
12288,112
1938,19
3641,105
12815,43
14216,87
14551,77
2317,15
14724,5
2977,61
4419,106
10324,106
11117,8
2861,115
2412,23
5626,25
11154,75
12159,119
13790,100
9731,6
9784,98
15689,98
10534,101
716,61
9761,114
3949,113
2507,31
5284,32
2391,85
6725,118
12845,43
10594,88
4300,47
12225,69
5024,78
6163,122
929,61
5767,122
7820,92
10529,107
12924,43
13204,97
31,79
9673,122
9310,70
6638,122
1008,61
746,61
6577,112
6755,118
12875,43
506,79
244,79
11001,38
464,119
2718,79
9712,6
12315,120
12516,110
14610,81
959,61
2098,105
6005,71
119,84
13949,106
13391,44
13933,98
6605,66
760,117
7766,98
7188,121
9994,69
7322,121
13368,97
195,79
2564,26
11172,41
13211,113
198,84
910,61
3365,11
2787,34
10808,30
11405,20
14000,44
10973,97
5780,74
11363,23
3441,6
6514,69
4420,61
9654,122
13319,60
14203,80
14640,81
14976,30
9122,32
13798,31
14020,107
308,77
7352,121
2856,26
7481,6
7990,112
1901,62
3513,30
9600,7
1713,11
15288,9
6523,10
2280,95
7169,121
9975,69
1613,9
7303,121
3853,71
176,79
7705,101
8382,114
9813,7
4670,64
10575,64
11067,38
14670,81
14009,106
6882,64
8279,107
4688,118
8640,86
14881,35
4526,56
4082,79
4605,120
3865,81
2483,50
4327,112
1944,1
3580,97
130,84
14975,84
3462,78
12025,91
2080,47
7333,121
7462,6
10005,69
4917,62
12460,19
1882,62
3494,30
10486,113
15333,12
4894,115
12571,35
5766,44
6363,34
10186,117
4556,56
8300,58
8823,99
4368,5
10480,69
8050,112
10378,58
11278,49
10056,7
9956,69
1332,9
7067,86
6805,86
3610,97
14964,46
2837,110
12152,24
9573,38
9177,38
789,26
13571,122
2170,61
8001,112
2230,112
2013,114
356,107
15595,34
7656,77
8339,107
6278,47
15378,36
14392,5
7554,66
13996,5
331,50
8330,58
13892,106
11048,122
2705,112
12939,30
2443,112
3723,95
5660,119
3640,97
6427,32
6835,86
5398,119
8571,120
8290,107
9526,84
12552,35
11652,7
11127,122
14052,58
10557,6
8367,61
7959,7
10898,70
8031,112
1837,9
6346,43
9519,44
4753,88
8586,105
10479,86
11599,117
9799,98
6423,34
6946,38
2094,79
5349,119
4953,119
6202,35
2429,69
15030,90
13722,8
2036,74
3552,105
12725,84
3926,23
5442,54
15576,34
1806,26
9153,108
9239,111
11682,7
548,61
7031,38
7452,31
11263,60
1841,20
13255,20
10583,35
11629,117
27,66
11758,2
3998,47
7454,77
9190,111
10342,94
7288,44
12871,30
6327,43
11580,117
9646,98
1836,26
9183,108
9780,98
12612,35
6927,38
12617,113
15330,99
10925,122
4108,40
2697,62
7501,44
7239,44
998,95
7781,98
6540,43
3431,57
15604,109
7484,77
7739,101
7954,26
1787,26
11925,7
15139,9
15722,101
4187,40
7012,38
7318,44
4687,97
10129,107
5077,23
13181,47
5798,79
11147,90
1866,26
10388,38
7905,26
8428,30
14655,81
15360,99
9768,101
10425,105
3835,2
8625,86
7269,44
12503,105
13174,44
8366,91
1817,26
4293,99
14995,122
3594,61
15314,104
7463,31
10025,107
12716,105
4851,97
5107,23
7220,44
5828,79
13345,47
10814,38
7720,101
10552,38
4826,40
14685,81
14946,122
15120,9
4550,105
10455,105
3328,63
10816,84
14467,87
7299,44
4541,56
4582,57
5702,88
6385,118
5284,100
2505,26
9351,18
13162,47
12900,47
589,61
10723,41
5998,86
4212,2
3816,2
8472,86
15497,117
5137,23
7250,44
10901,47
304,77
3659,18
9886,69
11644,91
6496,70
13113,47
1396,9
7750,101
13796,40
14715,81
5554,82
8608,95
11619,34
5378,85
655,11
9585,77
13833,107
9719,77
4571,56
4612,57
5605,47
10498,44
10140,107
8065,112
8899,15
9837,69
13192,47
13615,113
1736,50
7701,101
3472,84
4812,118
10899,95
10450,3
11570,34
9536,77
274,26
9916,69
2373,112
3749,69
14802,90
9332,18
4158,8
6761,122
12826,74
4364,113
4001,61
5006,105
13698,40
1585,2
5979,86
6676,14
13090,120
2608,100
4265,70
9091,77
8095,112
9807,18
9867,69
10748,47
12976,18
15015,90
12456,19
6537,84
1377,9
6611,70
8691,106
12180,84
12199,97
6058,86
9566,77
5452,47
4593,57
10906,111
9362,18
3987,18
11838,91
7146,84
6387,32
12655,84
798,9
7548,64
12856,74
13599,118
13029,2
6009,86
14113,110
255,26
4544,57
5463,61
9897,69
10898,112
14783,90
7761,64
8721,106
12606,84
7384,77
3707,85
12229,97
8156,105
13550,118
3008,47
13684,118
6356,86
4389,119
1992,110
14399,100
3984,70
5459,63
6620,95
849,95
11766,43
14001,73
8672,106
12046,97
10590,117
3262,85
6039,86
7469,77
13355,64
2959,47
5433,47
15075,90
928,95
12356,30
666,95
6368,32
12636,84
3737,85
7529,64
13434,64
15473,99
1851,26
3038,47
7360,26
13714,118
8566,60
15211,99
11518,99
1633,69
4484,19
4933,74
7046,95
4649,86
13864,62
617,95
8702,106
9349,70
1534,26
10534,77
9634,86
1272,26
2411,70
7920,70
14549,101
11252,64
696,95
11386,64
12346,106
830,95
13406,86
1105,34
1747,26
8653,106
8975,120
13524,78
15241,99
9355,112
2679,6
15315,48
11798,8
10865,69
14112,19
3179,63
5359,74
4896,84
5037,23
9863,30
909,95
5171,23
5821,105
11465,64
11742,113
8732,106
12425,106
9530,86
14449,55
9568,112
1436,26
4232,40
8447,122
4768,20
860,95
1135,34
15708,100
18,8
152,8
2929,9
3030,61
6330,103
7901,70
8498,60
12455,106
5201,23
4141,43
9416,105
1214,34
677,95
12327,106
1508,23
10728,77
8667,17
15296,48
13945,84
12406,106
14252,12
3696,43
1165,34
8963,15
12163,119
12617,60
7873,92
5275,93
11362,70
2831,9
8808,77
14116,87
9042,15
5103,23
10337,47
10598,88
8697,17
10018,38
7824,92
1616,91
3333,112
14747,75
3190,63
7680,84
5182,23
11054,75
8134,25
3428,120
6119,81
2628,30
6246,122
5305,93
6642,122
9314,70
11527,29
13169,105
5860,86
9710,6
5133,23
9393,70
13319,49
13264,113
11318,40
13002,113
6197,122
7854,92
163,8
5256,93
2699,95
3396,23
6073,86
13120,105
2664,74
2476,23
15231,16
6884,5
7192,121
4809,47
9606,70
14069,25
9344,70
6672,122
12076,69
1042,61
13215,113
101,32
4968,40
6410,122
6611,112
12012,84
10441,117
5890,86
13333,105
14004,44
10237,58
8800,91
3652,70
13805,100
8798,18
6100,81
6227,122
2991,95
5286,93
19,84
4964,42
6320,84
6623,122
6103,86
12091,84
12627,64
13150,105
5720,25
7222,121
14261,87
9374,70
348,30
1905,62
3166,69
13245,113
13507,113
7037,112
10688,115
3446,86
2601,31
2150,95
7692,43
10209,117
10369,106
3679,65
5677,99
12597,77
13032,5
13340,121
15212,16
7173,121
10038,6
10943,112
6488,18
10184,60
12319,69
9325,70
1997,1
5593,105
5412,30
49,84
10579,64
8504,106
12800,113
14390,93
384,74
5871,86
2772,34
8166,47
9159,37
10623,107
10958,97
6770,118
7252,121
10158,7
7560,8
11192,35
13157,121
13291,121
3693,84
840,61
1948,1
9381,86
6703,64
4031,79
4554,120
6956,15
13802,44
7599,121
3070,78
7203,121
577,95
711,95
1886,62
9594,86
8534,106
7849,3
10452,117
3124,85
3561,86
11104,43
14915,35
4464,119
4505,120
7411,6
13624,122
14075,58
7154,121
1965,62
11084,64
528,95
15096,83
7071,86
14834,46
11102,118
15310,12
4980,120
8887,86
3777,91
10697,69
13837,122
7233,121
14038,112
11259,38
5669,113
9084,105
11297,64
14753,94
9464,97
11181,118
5465,54
10262,77
11296,105
14565,43
10033,25
15382,36
4986,56
4590,56
4535,120
9260,38
335,50
4146,79
7446,121
12608,77
3533,81
558,95
6518,31
1229,34
7101,86
9658,84
6839,86
3644,97
9575,86
11132,118
15461,36
15722,77
14896,35
13867,122
8633,61
10465,69
2204,61
13302,84
7576,86
5817,105
4898,64
13857,77
10063,25
1546,91
6950,38
4042,79
14049,18
4176,79
9162,38
2040,74
9065,105
1259,34
9748,98
2931,53
9285,108
10942,78
11861,119
3930,23
7543,30
9375,38
8838,62
12649,91
15068,118
13089,97
539,95
3345,43
7082,86
9236,108
12450,110
6820,86
3625,97
8859,121
9831,25
13367,78
3334,113
14368,121
14583,46
14845,46
529,50
8614,61
11451,113
12626,43
298,117
13338,20
11148,75
12268,106
15476,34
3308,97
6219,61
14815,59
6931,38
9493,114
11716,7
13417,20
2264,61
12954,30
13854,21
189,66
4000,95
9308,105
13119,97
13496,84
15370,52
7112,86
2420,79
7010,38
8586,120
661,61
6492,112
14546,19
15143,9
4948,19
15488,34
7322,44
66,117
1838,74
12132,43
2528,26
2132,26
9620,47
10654,38
15506,34
874,61
6961,38
11746,7
7095,38
5161,19
13963,85
13149,97
2607,26
14356,16
11959,7
15173,9
14199,69
6912,38
11119,30
3266,113
2165,95
2903,61
5539,86
7311,43
7352,44
7674,95
10029,107
12820,43
4275,47
10617,48
12461,110
6308,8
6991,38
642,61
6473,112
11399,20
1225,116
14527,19
15124,9
10108,107
6651,118
7303,44
10603,86
517,66
7267,121
9736,6
11293,38
10635,38
9504,114
6906,115
2195,95
8342,86
5147,97
14085,24
14522,25
2588,26
6206,118
7796,98
7882,101
6500,70
1266,9
2312,91
7639,114
14337,16
15619,109
14161,19
10751,105
15154,9
4584,105
5718,34
4818,43
11623,34
9589,77
7333,44
4520,120
7297,121
9969,69
6612,18
7699,101
3062,30
4256,47
5813,79
3282,70
11061,38
10403,38
2583,32
3080,84
4599,120
8506,86
8988,89
13014,6
1861,47
6632,118
11472,23
264,91
9920,69
12578,119
3753,69
6530,70
1296,9
12509,19
13019,121
2636,43
15184,9
5588,82
8224,107
14867,73
13733,107
6680,14
14509,99
2874,100
4550,120
4605,56
7456,6
9999,69
10436,107
8099,112
11748,42
273,32
14700,81
5163,54
4700,64
10732,105
4665,43
9510,26
8536,86
11764,23
10212,69
5456,47
14166,110
9950,69
6560,70
9366,18
6391,32
6933,86
15114,34
8254,107
6710,14
9305,38
4580,120
306,101
8969,89
2164,61
259,26
2224,112
2298,61
9901,69
13437,122
6907,70
1673,9
11659,91
12738,84
7650,114
12879,60
6354,86
8649,84
1662,116
13816,118
14427,43
14330,110
5486,47
4908,70
6606,78
9980,69
11276,60
10477,121
4630,62
1094,9
3730,34
1228,9
12890,74
15540,34
13767,118
6740,14
10892,70
15079,90
9931,69
12622,30
12011,105
6340,43
6851,30
1307,9
12768,84
8755,106
2124,2
3681,34
6372,32
7533,64
13700,64
14283,119
6196,35
8235,107
13584,118
13744,107
15491,34
13105,120
287,101
2467,112
14762,90
7050,95
1124,9
12719,84
15570,34
12576,35
13651,64
13663,118
7369,77
7025,38
12534,38
13535,118
7924,70
12996,69
10453,6
1735,82
12041,105
13249,20
6922,31
2115,74
81,117
6402,32
7448,77
7563,64
12871,74
15521,34
4849,119
14431,111
317,101
7934,7
8880,114
4384,19
11469,64
6321,43
913,95
6844,84
11252,66
11574,117
1830,26
8736,106
5756,5
7399,77
12726,100
7055,38
131,59
15458,99
4236,40
3766,91
8551,60
9528,42
992,95
2241,11
13674,24
12177,43
15551,34
1781,26
9747,86
12342,110
3632,47
15349,48
523,61
9824,40
4053,40
13750,19
1637,18
11816,0
12721,106
3213,63
2454,11
5071,23
7963,11
943,95
10558,35
11425,115
7665,88
10516,38
5395,120
235,8
3053,47
3931,50
9340,112
11374,69
5441,7
11795,62
12494,100
5587,61
36,64
12906,44
1811,26
12707,100
11265,18
13923,68
15439,99
2660,8
5404,61
3780,2
3243,63
5497,23
5101,23
7214,44
4201,32
973,95
10153,107
510,105
4717,97
4784,87
4481,86
9046,15
12489,106
7714,101
13077,47
1762,26
1366,26
4494,25
3902,113
9370,112
11082,18
2780,9
14810,12
2119,34
3194,63
10104,107
5052,23
7165,44
14567,25
12063,119
9069,120
2223,91
9881,35
5450,69
1699,91
5309,93
4247,40
3810,2
10298,94
8204,86
12519,106
4613,97
14150,87
9076,15
5705,66
7744,101
11073,90
1792,26
3932,113
9400,112
10448,38
2669,70
649,11
9694,64
3400,23
10392,106
3224,63
5478,23
5082,23
7195,44
11947,65
5216,23
12470,106
9610,70
3798,69
6019,81
12285,60
4219,62
1729,91
3983,51
3883,113
5339,93
9613,112
10430,105
11426,70
14921,122
15287,12
5894,86
4557,57
14180,87
1926,110
10742,111
12498,60
6290,22
7888,92
2995,95
4330,51
5290,93
1840,43
5973,86
13777,84
1060,117
4508,57
13768,35
14728,77
11338,78
6706,122
14275,19
14543,31
3913,113
2053,43
6186,86
5924,86
3381,23
2333,97
4587,57
10373,106
1956,110
5681,99
5781,37
12209,78
12682,2
10772,111
12685,7
4182,8
13169,120
6859,71
1611,112
6000,81
10188,60
13328,113
2428,105
5320,93
12923,64
10411,105
6137,86
5875,86
12981,5
4538,57
2303,110
1907,110
3156,26
10892,112
47,40
13120,120
13784,100
14777,90
15429,16
382,30
3159,31
12600,84
9105,32
3957,11
6433,84
11815,43
13678,118
123,35
2855,34
3411,23
5954,86
6088,86
7148,66
2583,100
8906,88
14393,100
12541,120
12849,7
11789,27
58,91
8666,106
9359,70
11613,30
8404,106
116,32
6384,84
8564,95
2397,95
12953,64
6241,35
13932,119
5905,86
1937,110
13150,120
12754,120
6997,18
4325,70
12883,5
14807,90
15197,16
1969,62
14388,106
6201,84
11710,84
7414,77
2744,95
14998,35
6118,86
4984,120
2064,70
7499,121
3781,91
4478,19
1888,110
2485,100
7237,121
8151,47
7545,8
14758,90
611,95
15671,20
8434,106
7493,77
8568,106
1400,26
10500,15
6391,100
6573,77
2277,70
4539,120
13397,118
7450,121
13529,8
3496,43
824,95
6388,31
11118,64
8647,106
8862,31
6231,84
10782,115
3674,86
15369,99
13913,119
8283,58
10597,69
4229,79
8181,47
3329,51
14105,60
6978,18
1037,95
641,95
2850,53
5426,64
7184,86
8566,117
9116,32
11196,105
1430,26
13689,118
10268,15
1550,91
4569,120
2582,9
3526,43
854,95
3426,105
988,95
592,95
1129,34
4780,74
726,95
5900,105
4719,64
8415,106
4898,66
9683,35
1381,26
333,100
8783,7
12143,100
3158,61
9245,38
11298,8
12855,40
1936,19
2533,9
4135,43
12638,42
13598,84
11201,75
2880,53
14135,60
805,95
1980,62
5067,23
4731,74
5851,105
5648,5
9084,120
14849,46
15446,36
14868,59
12934,40
4995,120
3718,105
5146,23
11455,113
10118,84
622,95
11152,75
159,105
12272,106
10048,25
2825,9
11462,8
7756,32
9409,38
2026,70
12351,106
3507,43
13385,97
5224,64
8311,25
1110,34
8498,117
10592,88
12108,119
2290,79
15680,95
10490,77
14879,46
6161,122
1362,26
7630,78
10944,18
12762,91
2743,61
5520,62
7547,43
14479,75
8128,25
7591,86
1061,34
12232,47
1561,91
12915,40
12901,105
1996,19
11096,8
15270,52
5196,86
13792,84
8599,61
13530,84
13134,84
462,119
4328,47
13387,35
3428,56
11876,119
14727,69
6191,122
38,57
957,61
5250,93
14525,83
13725,30
7558,30
2907,61
9421,105
395,65
6704,118
11212,75
12332,106
2667,79
10196,101
9733,111
1591,91
11288,70
13960,18
11403,20
13461,105
5622,86
13822,84
13340,44
10607,86
8109,25
8150,26
9793,98
1727,100
10827,89
11163,75
12021,69
13799,100
11226,94
6033,71
3490,8
2079,30
2199,95
15251,52
13773,84
9021,26
13291,44
2518,77
2592,26
443,119
3349,5
4309,47
15723,47
6172,122
938,61
2911,8
11433,20
2278,95
4487,53
2030,30
5621,19
13491,105
7599,44
13504,44
7296,43
7167,121
4388,47
7301,121
12313,69
11889,7
15499,9
6982,112
3520,8
8795,70
889,61
15457,12
10314,106
4524,56
11186,35
4603,120
7380,121
234,66
5616,25
253,79
8775,91
5762,79
8951,88
4339,47
9721,6
4325,112
6015,30
10291,122
12002,69
14619,81
11207,94
183,20
706,61
8851,86
14434,35
2180,95
8589,86
287,77
7197,121
7775,98
10003,69
7331,121
5975,79
7009,70
1880,62
2573,26
3492,30
12215,69
14570,81
4892,115
8307,107
11810,20
4931,43
10184,117
1863,95
15043,35
7446,44
10123,107
11372,23
13315,121
8048,112
13485,44
13953,112
10054,7
7282,121
2786,26
9663,122
10912,38
12409,19
14649,81
4929,118
8881,86
7895,55
8619,86
4505,56
317,77
787,26
13569,122
4584,120
7039,70
7999,112
2011,114
7971,50
5385,105
12286,70
12360,19
5519,105
14077,40
14820,84
3163,97
4980,56
7552,66
8328,58
10549,107
12381,78
2703,112
342,26
2307,112
9850,69
9984,69
13983,112
1360,9
42,30
11241,105
162,95
2598,32
8288,107
14890,35
15093,98
4535,56
4554,69
10896,70
4614,120
8029,112
14949,90
4949,110
13034,121
1311,9
6784,86
10595,115
5361,54
10273,64
8239,107
11668,34
4170,79
6902,78
12692,91
13707,69
4431,120
13968,110
4565,120
7342,121
8954,89
10248,7
9059,105
1390,9
12603,19
12851,84
113,31
6863,86
10674,115
15574,34
14600,94
8318,107
13700,66
3144,97
5002,57
6774,14
12643,91
13763,122
8047,58
10227,69
10791,111
11261,60
14341,99
14979,90
1341,9
6814,86
3875,23
13880,118
15308,36
14292,62
481,53
4774,85
2239,112
3318,105
4944,8
8010,112
12096,43
365,107
6325,43
6848,84
9644,98
9181,108
9778,98
6925,38
9079,97
9139,111
4151,79
14445,48
5823,61
2714,112
15465,104
13531,122
6538,43
12823,35
15555,34
3346,59
15338,36
2688,59
527,61
12082,0
2209,61
2885,115
6515,32
10562,35
1864,26
7695,77
6795,86
7433,77
504,50
7267,44
14273,62
1601,97
11559,117
12041,120
12753,97
15585,34
1815,26
11953,7
14993,122
9437,47
557,61
4013,91
11448,20
5909,114
5501,23
7218,44
6170,118
977,95
14243,75
36,66
4425,35
10256,86
182,120
7463,77
4824,40
5825,120
9199,111
12809,113
14944,122
15118,9
7297,44
7431,44
2503,26
13160,47
15400,109
14514,16
9192,108
12607,100
14634,81
3393,9
3814,2
7510,44
13019,44
10302,94
7248,44
13415,44
302,77
7790,98
11301,64
11931,2
5489,26
13373,47
15613,109
13794,77
14713,81
1144,100
5552,82
4196,40
4578,105
4215,53
538,61
11672,7
725,116
4068,40
6267,64
8287,86
11831,0
6413,118
2791,25
5086,23
7199,44
10138,107
10573,35
12970,44
5807,79
8680,17
1875,26
14282,16
14664,81
3946,50
4529,105
4744,30
10332,94
7278,44
4520,56
3747,69
13141,47
14743,81
15004,122
5004,105
10909,105
6294,22
14439,84
2400,32
5977,86
4599,56
12116,24
10168,107
5116,23
7229,44
6181,118
9865,69
3060,78
7886,48
6871,70
9703,7
11417,23
12380,70
1375,9
2421,91
7729,101
12715,60
14694,81
6653,113
5693,34
11598,34
9564,77
14476,87
8268,86
4550,56
4987,57
10477,44
11616,88
4374,59
9360,18
3985,18
11836,91
12794,60
1715,50
2909,30
6264,8
3767,61
6544,62
13027,2
8187,97
4510,105
10415,105
10952,44
14312,100
12292,78
14306,93
9895,69
12104,27
13246,113
13384,47
12484,19
5563,82
13548,118
1564,2
14420,84
5958,86
11311,98
13594,5
9010,26
204,26
3982,70
9846,69
7867,48
1222,9
12435,19
1356,9
2677,30
14554,20
3360,23
4862,119
14592,46
3098,23
11579,34
9545,77
5431,47
15073,90
14099,113
14214,100
3892,69
4167,8
6366,32
1173,9
7045,61
9681,86
13578,118
13712,118
13316,118
5988,86
12953,66
9276,37
281,101
8940,88
5382,47
2273,61
3971,69
4482,19
7897,48
15024,90
3728,82
11312,40
1386,9
8700,106
13048,74
12585,84
2693,95
8598,95
12860,23
2423,5
2987,47
6939,15
15292,26
13795,8
11847,91
10611,114
7557,64
9711,86
2906,95
8651,106
3577,34
6235,84
14160,106
3475,23
10863,69
8970,88
8466,60
15054,90
5472,61
14792,90
11342,40
645,95
8730,106
11958,43
5576,118
6314,84
9120,32
8628,95
562,97
11118,66
11245,107
12238,97
1434,26
12816,74
14869,44
2136,69
13591,70
2598,100
2369,11
261,105
1133,34
11909,43
8681,106
8841,95
15508,34
9479,86
8419,106
7478,77
2968,47
9396,88
10967,18
12013,100
4181,40
12147,100
13468,121
4965,122
14139,60
15252,104
6897,31
8380,114
13380,8
675,95
13022,34
3746,85
2130,116
7538,64
12846,74
13443,64
15220,99
4719,66
15294,48
10844,69
12404,106
5150,23
1022,95
626,95
1163,34
8551,117
3637,34
8711,106
11939,43
12219,97
1677,26
1281,26
13917,68
2998,47
763,100
10983,120
3058,61
8526,60
11740,62
105,100
13894,121
4169,43
705,95
127,118
2350,11
839,95
2933,66
8528,106
11978,119
4488,25
7628,78
1857,78
4185,24
10016,38
12036,97
13923,4
13929,78
1614,91
9754,38
10874,69
15250,99
8477,60
3188,63
5483,61
5524,62
194,64
7159,44
918,95
5180,23
6245,118
1193,34
7723,86
8132,25
11052,75
14822,66
3426,120
6244,122
6459,47
793,100
1445,26
3847,113
12919,40
154,113
13676,19
5663,113
5737,62
12124,65
14741,114
6439,105
5131,23
2720,79
8725,17
4652,25
10180,38
7910,70
12117,62
13118,105
3218,63
5372,85
224,64
4016,43
14095,87
9425,105
3231,2
5793,78
11216,75
10242,98
10457,23
6871,112
7427,101
2275,79
6408,122
8569,120
13514,78
15305,48
1595,91
12949,40
2493,9
2990,61
7398,43
12415,106
13683,35
54,3
12172,119
8113,25
11776,119
8796,18
14018,25
2051,78
6225,122
4962,42
11008,18
13148,105
13363,30
5839,86
6054,11
14125,87
429,65
13266,97
13701,25
11989,119
9372,70
